checkpoint,run,model,lr,in_channels,feature_dim,val_acc,val_acc_raw,val_acc_scaled,test_acc,test_acc_raw,test_acc_scaled,embedding_std,mean_pairwise_cosine,eval_seconds,checkpoint_name,task,encoder
outputs/byol_vit_small_lr0p003/checkpoints/last.ckpt,byol_vit_small_lr0p003,vit_small_patch16_224,0.003,13,384,0.8272222222222222,0.8203703703703704,0.8272222222222222,0.8372222222222222,0.8290740740740741,0.8372222222222222,0.013087209314107895,0.926280677318573,146.8,last,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p0001/checkpoints/epoch019.ckpt,moco_resnet50_lr0p0001,resnet50,0.0001,13,2048,0.9005555555555556,0.8938888888888888,0.9005555555555556,0.9075925925925926,0.9038888888888889,0.9075925925925926,0.011903044767677784,0.6701041460037231,177.5,epoch019,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p0001/checkpoints/epoch039.ckpt,moco_resnet50_lr0p0001,resnet50,0.0001,13,2048,0.9168518518518518,0.9125925925925926,0.9168518518518518,0.92,0.9196296296296296,0.92,0.013272762298583984,0.60026615858078,175.1,epoch039,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p0001/checkpoints/epoch059.ckpt,moco_resnet50_lr0p0001,resnet50,0.0001,13,2048,0.9174074074074074,0.917037037037037,0.9174074074074074,0.9238888888888889,0.9222222222222223,0.9238888888888889,0.013671623542904854,0.5814695954322815,183.6,epoch059,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p0001/checkpoints/last.ckpt,moco_resnet50_lr0p0001,resnet50,0.0001,13,2048,0.9183333333333333,0.9177777777777778,0.9183333333333333,0.9242592592592592,0.9222222222222223,0.9242592592592592,0.013671694323420525,0.5749837160110474,200.1,last,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p001/checkpoints/epoch019.ckpt,moco_resnet50_lr0p001,resnet50,0.001,13,2048,0.9205555555555556,0.9166666666666666,0.9205555555555556,0.9248148148148149,0.9248148148148149,0.924074074074074,0.014918625354766846,0.4928041100502014,177.1,epoch019,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p001/checkpoints/epoch039.ckpt,moco_resnet50_lr0p001,resnet50,0.001,13,2048,0.9324074074074075,0.9257407407407408,0.9324074074074075,0.937037037037037,0.9331481481481482,0.937037037037037,0.015623573213815689,0.4442242980003357,177.0,epoch039,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p001/checkpoints/epoch059.ckpt,moco_resnet50_lr0p001,resnet50,0.001,13,2048,0.94,0.937962962962963,0.94,0.9416666666666667,0.9377777777777778,0.9416666666666667,0.015980031341314316,0.3966190218925476,177.3,epoch059,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p001/checkpoints/last.ckpt,moco_resnet50_lr0p001,resnet50,0.001,13,2048,0.9398148148148148,0.9385185185185185,0.9398148148148148,0.9422222222222222,0.9385185185185185,0.9422222222222222,0.01597818359732628,0.3994634449481964,175.6,last,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p01/checkpoints/epoch019.ckpt,moco_resnet50_lr0p01,resnet50,0.01,13,2048,0.9116666666666666,0.9107407407407407,0.9116666666666666,0.917962962962963,0.9168518518518518,0.917962962962963,0.015844253823161125,0.4038640260696411,176.6,epoch019,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p01/checkpoints/epoch039.ckpt,moco_resnet50_lr0p01,resnet50,0.01,13,2048,0.9331481481481482,0.9316666666666666,0.9331481481481482,0.9366666666666666,0.9366666666666666,0.935,0.015181335620582104,0.40708979964256287,176.4,epoch039,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p01/checkpoints/epoch059.ckpt,moco_resnet50_lr0p01,resnet50,0.01,13,2048,0.945,0.9444444444444444,0.945,0.9498148148148148,0.9481481481481482,0.9498148148148148,0.014231271110475063,0.4284589886665344,172.0,epoch059,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_resnet50_lr0p01/checkpoints/last.ckpt,moco_resnet50_lr0p01,resnet50,0.01,13,2048,0.9448148148148148,0.9448148148148148,0.9448148148148148,0.9494444444444444,0.9483333333333334,0.9494444444444444,0.014232971705496311,0.42827165126800537,182.0,last,moco,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_vit_small_lr0p0001/checkpoints/epoch019.ckpt,moco_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.9044444444444445,0.8988888888888888,0.9044444444444445,0.9101851851851852,0.9046296296296297,0.9101851851851852,0.035110924392938614,0.4797007441520691,161.8,epoch019,moco,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_vit_small_lr0p0001/checkpoints/epoch039.ckpt,moco_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.927037037037037,0.9261111111111111,0.927037037037037,0.9309259259259259,0.9283333333333333,0.9309259259259259,0.02517887018620968,0.7369882464408875,100.5,epoch039,moco,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_vit_small_lr0p0001/checkpoints/epoch059.ckpt,moco_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.9385185185185185,0.9353703703703704,0.9385185185185185,0.942037037037037,0.9388888888888889,0.942037037037037,0.02616380713880062,0.7234714031219482,90.4,epoch059,moco,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_vit_small_lr0p0001/checkpoints/last.ckpt,moco_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.937962962962963,0.9359259259259259,0.937962962962963,0.9412962962962963,0.9387037037037037,0.9412962962962963,0.026163212954998016,0.7220091819763184,147.7,last,moco,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_vit_small_lr0p001/checkpoints/epoch019.ckpt,moco_vit_small_lr0p001,vit_small_patch16_224,0.001,13,384,0.9159259259259259,0.9137037037037037,0.9159259259259259,0.917962962962963,0.917962962962963,0.917962962962963,0.014359742403030396,0.9120591282844543,92.0,epoch019,moco,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_vit_small_lr0p001/checkpoints/epoch039.ckpt,moco_vit_small_lr0p001,vit_small_patch16_224,0.001,13,384,0.9253703703703704,0.9233333333333333,0.9253703703703704,0.9303703703703704,0.9298148148148148,0.9303703703703704,0.01189589872956276,0.9414578676223755,92.3,epoch039,moco,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_vit_small_lr0p001/checkpoints/epoch059.ckpt,moco_vit_small_lr0p001,vit_small_patch16_224,0.001,13,384,0.9303703703703704,0.927962962962963,0.9303703703703704,0.942962962962963,0.9427777777777778,0.942962962962963,0.010360593907535076,0.9556722640991211,90.6,epoch059,moco,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_vit_small_lr0p001/checkpoints/last.ckpt,moco_vit_small_lr0p001,vit_small_patch16_224,0.001,13,384,0.9298148148148148,0.9275925925925926,0.9298148148148148,0.9425925925925925,0.9425925925925925,0.9425925925925925,0.010363883338868618,0.9553629755973816,134.2,last,moco,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_vit_small_lr0p01/checkpoints/epoch019.ckpt,moco_vit_small_lr0p01,vit_small_patch16_224,0.01,13,384,0.8294444444444444,0.822037037037037,0.8294444444444444,0.8316666666666667,0.827037037037037,0.8316666666666667,0.007973664440214634,0.9698209762573242,90.5,epoch019,moco,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/moco_vit_small_lr0p01/checkpoints/epoch039.ckpt,moco_vit_small_lr0p01,vit_small_patch16_224,0.01,13,384,0.7596296296296297,0.7596296296296297,0.7442592592592593,0.7527777777777778,0.7527777777777778,0.7327777777777778,0.00048141941078938544,0.9998587369918823,91.0,epoch039,moco,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr0p15/checkpoints/epoch019.ckpt,simclr_resnet50_lr0p15,resnet50,0.15,13,2048,0.9109259259259259,0.9096296296296297,0.9109259259259259,0.9148148148148149,0.9124074074074074,0.9148148148148149,0.011931924149394035,0.6817567944526672,172.7,epoch019,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr0p15/checkpoints/epoch039.ckpt,simclr_resnet50_lr0p15,resnet50,0.15,13,2048,0.9151851851851852,0.9120370370370371,0.9151851851851852,0.9183333333333333,0.9183333333333333,0.917037037037037,0.012192819267511368,0.6719846725463867,172.5,epoch039,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr0p15/checkpoints/epoch059.ckpt,simclr_resnet50_lr0p15,resnet50,0.15,13,2048,0.9157407407407407,0.9133333333333333,0.9157407407407407,0.915,0.9137037037037037,0.915,0.012137721292674541,0.6733283400535583,176.5,epoch059,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr0p15/checkpoints/last.ckpt,simclr_resnet50_lr0p15,resnet50,0.15,13,2048,0.915,0.9131481481481482,0.915,0.9151851851851852,0.9142592592592592,0.9151851851851852,0.012139519676566124,0.6765230894088745,179.8,last,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr0p5/checkpoints/epoch019.ckpt,simclr_resnet50_lr0p5,resnet50,0.5,13,2048,0.9142592592592592,0.9114814814814814,0.9142592592592592,0.9214814814814815,0.9201851851851852,0.9214814814814815,0.014315297827124596,0.5451180934906006,173.4,epoch019,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr0p5/checkpoints/epoch039.ckpt,simclr_resnet50_lr0p5,resnet50,0.5,13,2048,0.9264814814814815,0.925,0.9264814814814815,0.9292592592592592,0.929074074074074,0.9292592592592592,0.01430194079875946,0.5511967539787292,172.3,epoch039,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr0p5/checkpoints/epoch059.ckpt,simclr_resnet50_lr0p5,resnet50,0.5,13,2048,0.9312962962962963,0.9301851851851852,0.9312962962962963,0.9325925925925926,0.9309259259259259,0.9325925925925926,0.014104565605521202,0.5576534271240234,172.0,epoch059,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr0p5/checkpoints/last.ckpt,simclr_resnet50_lr0p5,resnet50,0.5,13,2048,0.9307407407407408,0.9292592592592592,0.9307407407407408,0.932962962962963,0.9309259259259259,0.932962962962963,0.014100170694291592,0.5536661148071289,180.1,last,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr1p5/checkpoints/epoch019.ckpt,simclr_resnet50_lr1p5,resnet50,1.5,13,2048,0.9192592592592592,0.9177777777777778,0.9192592592592592,0.9238888888888889,0.9207407407407407,0.9238888888888889,0.014163685962557793,0.5456926226615906,174.1,epoch019,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr1p5/checkpoints/epoch039.ckpt,simclr_resnet50_lr1p5,resnet50,1.5,13,2048,0.9324074074074075,0.927962962962963,0.9324074074074075,0.9311111111111111,0.9287037037037037,0.9311111111111111,0.013488538563251495,0.5793516039848328,163.8,epoch039,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr1p5/checkpoints/epoch059.ckpt,simclr_resnet50_lr1p5,resnet50,1.5,13,2048,0.932037037037037,0.9303703703703704,0.932037037037037,0.9361111111111111,0.9357407407407408,0.9361111111111111,0.013297452591359615,0.5906224250793457,179.0,epoch059,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr1p5/checkpoints/last.ckpt,simclr_resnet50_lr1p5,resnet50,1.5,13,2048,0.9325925925925926,0.9307407407407408,0.9325925925925926,0.9355555555555556,0.9348148148148148,0.9355555555555556,0.013297781348228455,0.5920938849449158,177.3,last,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr4p8/checkpoints/epoch019.ckpt,simclr_resnet50_lr4p8,resnet50,4.8,13,2048,0.8922222222222222,0.8901851851851852,0.8922222222222222,0.8959259259259259,0.8935185185185185,0.8959259259259259,0.012189468368887901,0.6160207986831665,169.0,epoch019,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr4p8/checkpoints/epoch039.ckpt,simclr_resnet50_lr4p8,resnet50,4.8,13,2048,0.9125925925925926,0.9120370370370371,0.9125925925925926,0.9187037037037037,0.9187037037037037,0.9164814814814815,0.012446360662579536,0.6014624238014221,168.6,epoch039,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr4p8/checkpoints/epoch059.ckpt,simclr_resnet50_lr4p8,resnet50,4.8,13,2048,0.9274074074074075,0.9253703703703704,0.9274074074074075,0.932037037037037,0.932037037037037,0.9305555555555556,0.01232862938195467,0.6073662042617798,141.0,epoch059,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_resnet50_lr4p8/checkpoints/last.ckpt,simclr_resnet50_lr4p8,resnet50,4.8,13,2048,0.927962962962963,0.9259259259259259,0.927962962962963,0.9316666666666666,0.9316666666666666,0.9307407407407408,0.012328757904469967,0.6071616411209106,178.3,last,simclr,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_vit_small_lr0p15/checkpoints/epoch019.ckpt,simclr_vit_small_lr0p15,vit_small_patch16_224,0.15,13,384,0.9046296296296297,0.9016666666666666,0.9046296296296297,0.9020370370370371,0.8983333333333333,0.9020370370370371,0.02977844327688217,0.6214286088943481,131.6,epoch019,simclr,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_vit_small_lr0p15/checkpoints/last.ckpt,simclr_vit_small_lr0p15,vit_small_patch16_224,0.15,13,384,0.9185185185185185,0.9174074074074074,0.9185185185185185,0.917962962962963,0.9146296296296297,0.917962962962963,0.03480422496795654,0.5076640248298645,130.2,last,simclr,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_vit_small_lr0p5/checkpoints/epoch019.ckpt,simclr_vit_small_lr0p5,vit_small_patch16_224,0.5,13,384,0.917962962962963,0.9157407407407407,0.917962962962963,0.919074074074074,0.9153703703703704,0.919074074074074,0.01231688167899847,0.9331497550010681,130.4,epoch019,simclr,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_vit_small_lr0p5/checkpoints/last.ckpt,simclr_vit_small_lr0p5,vit_small_patch16_224,0.5,13,384,0.9214814814814815,0.9214814814814815,0.9198148148148149,0.9268518518518518,0.9264814814814815,0.9268518518518518,0.016614258289337158,0.8830163478851318,129.6,last,simclr,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_vit_small_lr1p5/checkpoints/epoch019.ckpt,simclr_vit_small_lr1p5,vit_small_patch16_224,1.5,13,384,0.9166666666666666,0.9153703703703704,0.9166666666666666,0.9120370370370371,0.9120370370370371,0.9114814814814814,0.02866414003074169,0.6515247821807861,131.1,epoch019,simclr,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_vit_small_lr1p5/checkpoints/last.ckpt,simclr_vit_small_lr1p5,vit_small_patch16_224,1.5,13,384,0.932962962962963,0.932962962962963,0.9307407407407408,0.9296296296296296,0.9296296296296296,0.9296296296296296,0.032754238694906235,0.5494964718818665,129.5,last,simclr,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_vit_small_lr4p8/checkpoints/epoch019.ckpt,simclr_vit_small_lr4p8,vit_small_patch16_224,4.8,13,384,0.9057407407407407,0.905,0.9057407407407407,0.9055555555555556,0.9044444444444445,0.9055555555555556,0.03226354718208313,0.5554019212722778,130.2,epoch019,simclr,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/simclr_vit_small_lr4p8/checkpoints/last.ckpt,simclr_vit_small_lr4p8,vit_small_patch16_224,4.8,13,384,0.922962962962963,0.922962962962963,0.922962962962963,0.9275925925925926,0.9275925925925926,0.9259259259259259,0.03233316168189049,0.5521055459976196,124.9,last,simclr,vit
